user_id,cohort_month,country,plan_tier,channel,months_since_acquisition,is_retained
5579,2026-01,Country A,Basic,Partnership,1,True
5579,2026-01,Country A,Basic,Partnership,2,True
5579,2026-01,Country A,Basic,Partnership,3,True
5579,2026-01,Country A,Basic,Partnership,4,True
5580,2026-01,Country B,Premium,Paid,0,True
5580,2026-01,Country B,Premium,Paid,1,True
5580,2026-01,Country B,Premium,Paid,2,True
5580,2026-01,Country B,Premium,Paid,3,True
5580,2026-01,Country B,Premium,Paid,4,False
5581,2026-01,Country A,Premium,Paid,0,True
5581,2026-01,Country A,Premium,Paid,1,True
5581,2026-01,Country A,Premium,Paid,2,True
5581,2026-01,Country A,Premium,Paid,3,False
5581,2026-01,Country A,Premium,Paid,4,False
5582,2026-01,Country A,Basic,Partnership,0,True
5582,2026-01,Country A,Basic,Partnership,1,True
5582,2026-01,Country A,Basic,Partnership,2,True
5582,2026-01,Country A,Basic,Partnership,3,True
5582,2026-01,Country A,Basic,Partnership,4,True
5583,2026-01,Country A,Basic,Referral,0,True
5583,2026-01,Country A,Basic,Referral,1,True
5583,2026-01,Country A,Basic,Referral,2,True
5583,2026-01,Country A,Basic,Referral,3,True
5583,2026-01,Country A,Basic,Referral,4,True
5584,2026-01,Country A,Basic,Referral,0,True
5584,2026-01,Country A,Basic,Referral,1,True
5584,2026-01,Country A,Basic,Referral,2,True
5584,2026-01,Country A,Basic,Referral,3,True
5584,2026-01,Country A,Basic,Referral,4,True
5585,2026-01,Country A,Basic,Referral,0,True
5585,2026-01,Country A,Basic,Referral,1,True
5585,2026-01,Country A,Basic,Referral,2,True
5585,2026-01,Country A,Basic,Referral,3,True
5585,2026-01,Country A,Basic,Referral,4,True
5586,2026-01,Country A,Basic,Paid,0,True
5586,2026-01,Country A,Basic,Paid,1,True
5586,2026-01,Country A,Basic,Paid,2,True
5586,2026-01,Country A,Basic,Paid,3,True
5586,2026-01,Country A,Basic,Paid,4,True
5587,2026-01,Country B,Basic,Paid,0,True
5587,2026-01,Country B,Basic,Paid,1,True
5587,2026-01,Country B,Basic,Paid,2,True
5587,2026-01,Country B,Basic,Paid,3,True
5587,2026-01,Country B,Basic,Paid,4,False
5588,2026-01,Country A,Basic,Referral,0,True
5588,2026-01,Country A,Basic,Referral,1,True
5588,2026-01,Country A,Basic,Referral,2,True
5588,2026-01,Country A,Basic,Referral,3,True
5588,2026-01,Country A,Basic,Referral,4,True
5589,2026-01,Country A,Basic,Organic,0,True
5589,2026-01,Country A,Basic,Organic,1,True
5589,2026-01,Country A,Basic,Organic,2,True
5589,2026-01,Country A,Basic,Organic,3,True
5589,2026-01,Country A,Basic,Organic,4,True
5590,2026-01,Country B,Basic,Partnership,0,True
5590,2026-01,Country B,Basic,Partnership,1,True
5590,2026-01,Country B,Basic,Partnership,2,True
5590,2026-01,Country B,Basic,Partnership,3,True
5590,2026-01,Country B,Basic,Partnership,4,True
5591,2026-01,Country C,Basic,Organic,0,True
5591,2026-01,Country C,Basic,Organic,1,True
5591,2026-01,Country C,Basic,Organic,2,True
5591,2026-01,Country C,Basic,Organic,3,True
5591,2026-01,Country C,Basic,Organic,4,True
5592,2026-01,Country A,Premium,Paid,0,True
5592,2026-01,Country A,Premium,Paid,1,True
5592,2026-01,Country A,Premium,Paid,2,True
5592,2026-01,Country A,Premium,Paid,3,True
5592,2026-01,Country A,Premium,Paid,4,True
5593,2026-01,Country A,Basic,Organic,0,True
5593,2026-01,Country A,Basic,Organic,1,True
5593,2026-01,Country A,Basic,Organic,2,True
5593,2026-01,Country A,Basic,Organic,3,False
5593,2026-01,Country A,Basic,Organic,4,False
5594,2026-01,Country B,Premium,Organic,0,True
5594,2026-01,Country B,Premium,Organic,1,True
5594,2026-01,Country B,Premium,Organic,2,True
5594,2026-01,Country B,Premium,Organic,3,True
5594,2026-01,Country B,Premium,Organic,4,True
5595,2026-01,Country A,Basic,Organic,0,True
5595,2026-01,Country A,Basic,Organic,1,True
5595,2026-01,Country A,Basic,Organic,2,True
5595,2026-01,Country A,Basic,Organic,3,True
5595,2026-01,Country A,Basic,Organic,4,False
5596,2026-01,Country A,Basic,Paid,0,True
5596,2026-01,Country A,Basic,Paid,1,True
5596,2026-01,Country A,Basic,Paid,2,True
5596,2026-01,Country A,Basic,Paid,3,True
5596,2026-01,Country A,Basic,Paid,4,True
5597,2026-01,Country B,Basic,Paid,0,True
5597,2026-01,Country B,Basic,Paid,1,True
5597,2026-01,Country B,Basic,Paid,2,False
5597,2026-01,Country B,Basic,Paid,3,False
5597,2026-01,Country B,Basic,Paid,4,False
5598,2026-01,Country A,Basic,Paid,0,True
5598,2026-01,Country A,Basic,Paid,1,True
5598,2026-01,Country A,Basic,Paid,2,False
5598,2026-01,Country A,Basic,Paid,3,False
5598,2026-01,Country A,Basic,Paid,4,False
5599,2026-01,Country B,Basic,Paid,0,True
5599,2026-01,Country B,Basic,Paid,1,True
5599,2026-01,Country B,Basic,Paid,2,True
5599,2026-01,Country B,Basic,Paid,3,False
5599,2026-01,Country B,Basic,Paid,4,False
5600,2026-01,Country A,Basic,Referral,0,True
5600,2026-01,Country A,Basic,Referral,1,True
5600,2026-01,Country A,Basic,Referral,2,True
5600,2026-01,Country A,Basic,Referral,3,True
5600,2026-01,Country A,Basic,Referral,4,True
5601,2026-01,Country A,Basic,Paid,0,True
5601,2026-01,Country A,Basic,Paid,1,True
5601,2026-01,Country A,Basic,Paid,2,True
5601,2026-01,Country A,Basic,Paid,3,True
5601,2026-01,Country A,Basic,Paid,4,True
5602,2026-01,Country A,Premium,Partnership,0,True
5602,2026-01,Country A,Premium,Partnership,1,True
5602,2026-01,Country A,Premium,Partnership,2,True
5602,2026-01,Country A,Premium,Partnership,3,True
5602,2026-01,Country A,Premium,Partnership,4,True
5603,2026-01,Country B,Premium,Organic,0,True
5603,2026-01,Country B,Premium,Organic,1,True
5603,2026-01,Country B,Premium,Organic,2,True
5603,2026-01,Country B,Premium,Organic,3,True
5603,2026-01,Country B,Premium,Organic,4,True
5604,2026-01,Country A,Basic,Referral,0,True
5604,2026-01,Country A,Basic,Referral,1,True
5604,2026-01,Country A,Basic,Referral,2,True
5604,2026-01,Country A,Basic,Referral,3,True
5604,2026-01,Country A,Basic,Referral,4,True
5605,2026-01,Country B,Basic,Paid,0,True
5605,2026-01,Country B,Basic,Paid,1,True
5605,2026-01,Country B,Basic,Paid,2,False
5605,2026-01,Country B,Basic,Paid,3,False
5605,2026-01,Country B,Basic,Paid,4,False
5606,2026-01,Country B,Premium,Partnership,0,True
5606,2026-01,Country B,Premium,Partnership,1,True
5606,2026-01,Country B,Premium,Partnership,2,True
5606,2026-01,Country B,Premium,Partnership,3,True
5606,2026-01,Country B,Premium,Partnership,4,True
5607,2026-01,Country A,Premium,Organic,0,True
5607,2026-01,Country A,Premium,Organic,1,True
5607,2026-01,Country A,Premium,Organic,2,False
5607,2026-01,Country A,Premium,Organic,3,False
5607,2026-01,Country A,Premium,Organic,4,False
5608,2026-01,Country B,Basic,Organic,0,True
5608,2026-01,Country B,Basic,Organic,1,True
5608,2026-01,Country B,Basic,Organic,2,True
5608,2026-01,Country B,Basic,Organic,3,True
5608,2026-01,Country B,Basic,Organic,4,True
5609,2026-01,Country A,Basic,Organic,0,True
5609,2026-01,Country A,Basic,Organic,1,True
5609,2026-01,Country A,Basic,Organic,2,True
5609,2026-01,Country A,Basic,Organic,3,True
5609,2026-01,Country A,Basic,Organic,4,True
5610,2026-01,Country C,Basic,Organic,0,True
5610,2026-01,Country C,Basic,Organic,1,True
5610,2026-01,Country C,Basic,Organic,2,True
5610,2026-01,Country C,Basic,Organic,3,True
5610,2026-01,Country C,Basic,Organic,4,True
5611,2026-01,Country B,Basic,Paid,0,True
5611,2026-01,Country B,Basic,Paid,1,True
5611,2026-01,Country B,Basic,Paid,2,False
5611,2026-01,Country B,Basic,Paid,3,False
5611,2026-01,Country B,Basic,Paid,4,False
5612,2026-01,Country A,Basic,Paid,0,True
5612,2026-01,Country A,Basic,Paid,1,False
5612,2026-01,Country A,Basic,Paid,2,False
5612,2026-01,Country A,Basic,Paid,3,False
5612,2026-01,Country A,Basic,Paid,4,False
5613,2026-01,Country B,Premium,Organic,0,True
5613,2026-01,Country B,Premium,Organic,1,True
5613,2026-01,Country B,Premium,Organic,2,False
5613,2026-01,Country B,Premium,Organic,3,False
5613,2026-01,Country B,Premium,Organic,4,False
5614,2026-01,Country C,Basic,Referral,0,True
5614,2026-01,Country C,Basic,Referral,1,True
5614,2026-01,Country C,Basic,Referral,2,True
5614,2026-01,Country C,Basic,Referral,3,True
5614,2026-01,Country C,Basic,Referral,4,True
5615,2026-01,Country B,Premium,Referral,0,True
5615,2026-01,Country B,Premium,Referral,1,True
5615,2026-01,Country B,Premium,Referral,2,True
5615,2026-01,Country B,Premium,Referral,3,True
5615,2026-01,Country B,Premium,Referral,4,True
5616,2026-01,Country B,Premium,Organic,0,True
5616,2026-01,Country B,Premium,Organic,1,False
5616,2026-01,Country B,Premium,Organic,2,False
5616,2026-01,Country B,Premium,Organic,3,False
5616,2026-01,Country B,Premium,Organic,4,False
5617,2026-01,Country A,Basic,Organic,0,True
5617,2026-01,Country A,Basic,Organic,1,False
5617,2026-01,Country A,Basic,Organic,2,False
5617,2026-01,Country A,Basic,Organic,3,False
5617,2026-01,Country A,Basic,Organic,4,False
5618,2026-01,Country C,Basic,Paid,0,True
5618,2026-01,Country C,Basic,Paid,1,False
5618,2026-01,Country C,Basic,Paid,2,False
5618,2026-01,Country C,Basic,Paid,3,False
5618,2026-01,Country C,Basic,Paid,4,False
5619,2026-01,Country C,Basic,Organic,0,True
5619,2026-01,Country C,Basic,Organic,1,True
5619,2026-01,Country C,Basic,Organic,2,True
5619,2026-01,Country C,Basic,Organic,3,True
5619,2026-01,Country C,Basic,Organic,4,True
5620,2026-01,Country A,Basic,Organic,0,True
5620,2026-01,Country A,Basic,Organic,1,True
5620,2026-01,Country A,Basic,Organic,2,True
5620,2026-01,Country A,Basic,Organic,3,True
5620,2026-01,Country A,Basic,Organic,4,True
5621,2026-01,Country A,Basic,Organic,0,True
5621,2026-01,Country A,Basic,Organic,1,True
5621,2026-01,Country A,Basic,Organic,2,True
5621,2026-01,Country A,Basic,Organic,3,True
5621,2026-01,Country A,Basic,Organic,4,True
5622,2026-01,Country A,Premium,Organic,0,True
5622,2026-01,Country A,Premium,Organic,1,True
5622,2026-01,Country A,Premium,Organic,2,True
5622,2026-01,Country A,Premium,Organic,3,True
5622,2026-01,Country A,Premium,Organic,4,True
5623,2026-01,Country B,Basic,Referral,0,True
5623,2026-01,Country B,Basic,Referral,1,True
5623,2026-01,Country B,Basic,Referral,2,True
5623,2026-01,Country B,Basic,Referral,3,False
5623,2026-01,Country B,Basic,Referral,4,False
5624,2026-01,Country A,Basic,Organic,0,True
5624,2026-01,Country A,Basic,Organic,1,True
5624,2026-01,Country A,Basic,Organic,2,True
5624,2026-01,Country A,Basic,Organic,3,True
5624,2026-01,Country A,Basic,Organic,4,True
5625,2026-01,Country B,Premium,Organic,0,True
5625,2026-01,Country B,Premium,Organic,1,True
5625,2026-01,Country B,Premium,Organic,2,True
5625,2026-01,Country B,Premium,Organic,3,True
5625,2026-01,Country B,Premium,Organic,4,True
5626,2026-01,Country A,Basic,Referral,0,True
5626,2026-01,Country A,Basic,Referral,1,True
5626,2026-01,Country A,Basic,Referral,2,True
5626,2026-01,Country A,Basic,Referral,3,False
5626,2026-01,Country A,Basic,Referral,4,False
5627,2026-01,Country B,Premium,Partnership,0,True
5627,2026-01,Country B,Premium,Partnership,1,True
5627,2026-01,Country B,Premium,Partnership,2,False
5627,2026-01,Country B,Premium,Partnership,3,False
5627,2026-01,Country B,Premium,Partnership,4,False
5628,2026-01,Country B,Basic,Referral,0,True
5628,2026-01,Country B,Basic,Referral,1,True
5628,2026-01,Country B,Basic,Referral,2,True
5628,2026-01,Country B,Basic,Referral,3,True
5628,2026-01,Country B,Basic,Referral,4,True
5629,2026-01,Country A,Basic,Partnership,0,True
5629,2026-01,Country A,Basic,Partnership,1,True
5629,2026-01,Country A,Basic,Partnership,2,True
5629,2026-01,Country A,Basic,Partnership,3,True
5629,2026-01,Country A,Basic,Partnership,4,True
5630,2026-01,Country A,Premium,Organic,0,True
5630,2026-01,Country A,Premium,Organic,1,False
5630,2026-01,Country A,Premium,Organic,2,False
5630,2026-01,Country A,Premium,Organic,3,False
5630,2026-01,Country A,Premium,Organic,4,False
5631,2026-01,Country A,Premium,Organic,0,True
5631,2026-01,Country A,Premium,Organic,1,True
5631,2026-01,Country A,Premium,Organic,2,True
5631,2026-01,Country A,Premium,Organic,3,True
5631,2026-01,Country A,Premium,Organic,4,True
5632,2026-01,Country C,Premium,Paid,0,True
5632,2026-01,Country C,Premium,Paid,1,True
5632,2026-01,Country C,Premium,Paid,2,True
5632,2026-01,Country C,Premium,Paid,3,True
5632,2026-01,Country C,Premium,Paid,4,True
5633,2026-01,Country B,Basic,Paid,0,True
5633,2026-01,Country B,Basic,Paid,1,True
5633,2026-01,Country B,Basic,Paid,2,False
5633,2026-01,Country B,Basic,Paid,3,False
5633,2026-01,Country B,Basic,Paid,4,False
5634,2026-01,Country C,Basic,Paid,0,True
5634,2026-01,Country C,Basic,Paid,1,False
5634,2026-01,Country C,Basic,Paid,2,False
5634,2026-01,Country C,Basic,Paid,3,False
5634,2026-01,Country C,Basic,Paid,4,False
5635,2026-01,Country A,Basic,Referral,0,True
5635,2026-01,Country A,Basic,Referral,1,True
5635,2026-01,Country A,Basic,Referral,2,True
5635,2026-01,Country A,Basic,Referral,3,True
5635,2026-01,Country A,Basic,Referral,4,True
5636,2026-01,Country C,Basic,Paid,0,True
5636,2026-01,Country C,Basic,Paid,1,False
5636,2026-01,Country C,Basic,Paid,2,False
5636,2026-01,Country C,Basic,Paid,3,False
5636,2026-01,Country C,Basic,Paid,4,False
5637,2026-01,Country B,Basic,Paid,0,True
5637,2026-01,Country B,Basic,Paid,1,True
5637,2026-01,Country B,Basic,Paid,2,True
5637,2026-01,Country B,Basic,Paid,3,True
5637,2026-01,Country B,Basic,Paid,4,True
5638,2026-01,Country B,Basic,Paid,0,True
5638,2026-01,Country B,Basic,Paid,1,True
5638,2026-01,Country B,Basic,Paid,2,True
5638,2026-01,Country B,Basic,Paid,3,True
5638,2026-01,Country B,Basic,Paid,4,True
5639,2026-01,Country A,Basic,Organic,0,True
5639,2026-01,Country A,Basic,Organic,1,True
5639,2026-01,Country A,Basic,Organic,2,True
5639,2026-01,Country A,Basic,Organic,3,True
5639,2026-01,Country A,Basic,Organic,4,True
5640,2026-01,Country C,Premium,Organic,0,True
5640,2026-01,Country C,Premium,Organic,1,True
5640,2026-01,Country C,Premium,Organic,2,True
5640,2026-01,Country C,Premium,Organic,3,True
5640,2026-01,Country C,Premium,Organic,4,True
5641,2026-01,Country A,Basic,Referral,0,True
5641,2026-01,Country A,Basic,Referral,1,True
5641,2026-01,Country A,Basic,Referral,2,True
5641,2026-01,Country A,Basic,Referral,3,True
5641,2026-01,Country A,Basic,Referral,4,True
5642,2026-01,Country B,Premium,Organic,0,True
5642,2026-01,Country B,Premium,Organic,1,True
5642,2026-01,Country B,Premium,Organic,2,False
5642,2026-01,Country B,Premium,Organic,3,False
5642,2026-01,Country B,Premium,Organic,4,False
5643,2026-01,Country C,Basic,Partnership,0,True
5643,2026-01,Country C,Basic,Partnership,1,True
5643,2026-01,Country C,Basic,Partnership,2,False
5643,2026-01,Country C,Basic,Partnership,3,False
5643,2026-01,Country C,Basic,Partnership,4,False
5644,2026-01,Country B,Basic,Paid,0,True
5644,2026-01,Country B,Basic,Paid,1,True
5644,2026-01,Country B,Basic,Paid,2,True
5644,2026-01,Country B,Basic,Paid,3,True
5644,2026-01,Country B,Basic,Paid,4,True
5645,2026-01,Country C,Basic,Partnership,0,True
5645,2026-01,Country C,Basic,Partnership,1,True
5645,2026-01,Country C,Basic,Partnership,2,False
5645,2026-01,Country C,Basic,Partnership,3,False
5645,2026-01,Country C,Basic,Partnership,4,False
5646,2026-01,Country A,Basic,Referral,0,True
5646,2026-01,Country A,Basic,Referral,1,True
5646,2026-01,Country A,Basic,Referral,2,True
5646,2026-01,Country A,Basic,Referral,3,True
5646,2026-01,Country A,Basic,Referral,4,True
5647,2026-01,Country B,Basic,Organic,0,True
5647,2026-01,Country B,Basic,Organic,1,True
5647,2026-01,Country B,Basic,Organic,2,True
5647,2026-01,Country B,Basic,Organic,3,True
5647,2026-01,Country B,Basic,Organic,4,True
5648,2026-01,Country A,Premium,Paid,0,True
5648,2026-01,Country A,Premium,Paid,1,True
5648,2026-01,Country A,Premium,Paid,2,True
5648,2026-01,Country A,Premium,Paid,3,True
5648,2026-01,Country A,Premium,Paid,4,True
5649,2026-01,Country A,Basic,Referral,0,True
5649,2026-01,Country A,Basic,Referral,1,True
5649,2026-01,Country A,Basic,Referral,2,True
5649,2026-01,Country A,Basic,Referral,3,True
5649,2026-01,Country A,Basic,Referral,4,True
5650,2026-01,Country B,Basic,Organic,0,True
5650,2026-01,Country B,Basic,Organic,1,True
5650,2026-01,Country B,Basic,Organic,2,True
5650,2026-01,Country B,Basic,Organic,3,True
5650,2026-01,Country B,Basic,Organic,4,True
5651,2026-01,Country B,Premium,Paid,0,True
5651,2026-01,Country B,Premium,Paid,1,True
5651,2026-01,Country B,Premium,Paid,2,True
5651,2026-01,Country B,Premium,Paid,3,True
5651,2026-01,Country B,Premium,Paid,4,True
5652,2026-01,Country A,Basic,Paid,0,True
5652,2026-01,Country A,Basic,Paid,1,True
5652,2026-01,Country A,Basic,Paid,2,True
5652,2026-01,Country A,Basic,Paid,3,True
5652,2026-01,Country A,Basic,Paid,4,True
5653,2026-01,Country A,Premium,Referral,0,True
5653,2026-01,Country A,Premium,Referral,1,True
5653,2026-01,Country A,Premium,Referral,2,True
5653,2026-01,Country A,Premium,Referral,3,True
5653,2026-01,Country A,Premium,Referral,4,True
5654,2026-01,Country A,Basic,Organic,0,True
5654,2026-01,Country A,Basic,Organic,1,True
5654,2026-01,Country A,Basic,Organic,2,True
5654,2026-01,Country A,Basic,Organic,3,True
5654,2026-01,Country A,Basic,Organic,4,True
5655,2026-01,Country A,Basic,Paid,0,True
5655,2026-01,Country A,Basic,Paid,1,True
5655,2026-01,Country A,Basic,Paid,2,True
5655,2026-01,Country A,Basic,Paid,3,True
5655,2026-01,Country A,Basic,Paid,4,True
5656,2026-01,Country B,Premium,Organic,0,True
5656,2026-01,Country B,Premium,Organic,1,False
5656,2026-01,Country B,Premium,Organic,2,False
5656,2026-01,Country B,Premium,Organic,3,False
5656,2026-01,Country B,Premium,Organic,4,False
5657,2026-01,Country A,Basic,Referral,0,True
5657,2026-01,Country A,Basic,Referral,1,False
5657,2026-01,Country A,Basic,Referral,2,False
5657,2026-01,Country A,Basic,Referral,3,False
5657,2026-01,Country A,Basic,Referral,4,False
5658,2026-01,Country A,Premium,Paid,0,True
5658,2026-01,Country A,Premium,Paid,1,True
5658,2026-01,Country A,Premium,Paid,2,True
5658,2026-01,Country A,Premium,Paid,3,True
5658,2026-01,Country A,Premium,Paid,4,True
5659,2026-01,Country B,Basic,Referral,0,True
5659,2026-01,Country B,Basic,Referral,1,False
5659,2026-01,Country B,Basic,Referral,2,False
5659,2026-01,Country B,Basic,Referral,3,False
5659,2026-01,Country B,Basic,Referral,4,False
5660,2026-01,Country B,Premium,Paid,0,True
5660,2026-01,Country B,Premium,Paid,1,False
5660,2026-01,Country B,Premium,Paid,2,False
5660,2026-01,Country B,Premium,Paid,3,False
5660,2026-01,Country B,Premium,Paid,4,False
5661,2026-01,Country B,Basic,Organic,0,True
5661,2026-01,Country B,Basic,Organic,1,True
5661,2026-01,Country B,Basic,Organic,2,False
5661,2026-01,Country B,Basic,Organic,3,False
5661,2026-01,Country B,Basic,Organic,4,False
5662,2026-01,Country B,Basic,Paid,0,True
5662,2026-01,Country B,Basic,Paid,1,False
5662,2026-01,Country B,Basic,Paid,2,False
5662,2026-01,Country B,Basic,Paid,3,False
5662,2026-01,Country B,Basic,Paid,4,False
5663,2026-01,Country B,Basic,Referral,0,True
5663,2026-01,Country B,Basic,Referral,1,False
5663,2026-01,Country B,Basic,Referral,2,False
5663,2026-01,Country B,Basic,Referral,3,False
5663,2026-01,Country B,Basic,Referral,4,False
5664,2026-01,Country A,Basic,Organic,0,True
5664,2026-01,Country A,Basic,Organic,1,True
5664,2026-01,Country A,Basic,Organic,2,True
5664,2026-01,Country A,Basic,Organic,3,True
5664,2026-01,Country A,Basic,Organic,4,True
5665,2026-01,Country B,Basic,Organic,0,True
5665,2026-01,Country B,Basic,Organic,1,False
5665,2026-01,Country B,Basic,Organic,2,False
5665,2026-01,Country B,Basic,Organic,3,False
5665,2026-01,Country B,Basic,Organic,4,False
5666,2026-01,Country A,Basic,Referral,0,True
5666,2026-01,Country A,Basic,Referral,1,True
5666,2026-01,Country A,Basic,Referral,2,True
5666,2026-01,Country A,Basic,Referral,3,True
5666,2026-01,Country A,Basic,Referral,4,True
5667,2026-01,Country A,Basic,Referral,0,True
5667,2026-01,Country A,Basic,Referral,1,True
5667,2026-01,Country A,Basic,Referral,2,True
5667,2026-01,Country A,Basic,Referral,3,True
5667,2026-01,Country A,Basic,Referral,4,True
5668,2026-01,Country A,Basic,Organic,0,True
5668,2026-01,Country A,Basic,Organic,1,True
5668,2026-01,Country A,Basic,Organic,2,True
5668,2026-01,Country A,Basic,Organic,3,True
5668,2026-01,Country A,Basic,Organic,4,True
5669,2026-01,Country A,Basic,Partnership,0,True
5669,2026-01,Country A,Basic,Partnership,1,True
5669,2026-01,Country A,Basic,Partnership,2,True
5669,2026-01,Country A,Basic,Partnership,3,True
5669,2026-01,Country A,Basic,Partnership,4,True
5670,2026-01,Country A,Premium,Organic,0,True
5670,2026-01,Country A,Premium,Organic,1,True
5670,2026-01,Country A,Premium,Organic,2,True
5670,2026-01,Country A,Premium,Organic,3,True
5670,2026-01,Country A,Premium,Organic,4,False
5671,2026-01,Country B,Premium,Paid,0,True
5671,2026-01,Country B,Premium,Paid,1,True
5671,2026-01,Country B,Premium,Paid,2,True
5671,2026-01,Country B,Premium,Paid,3,True
5671,2026-01,Country B,Premium,Paid,4,True
5672,2026-01,Country A,Basic,Organic,0,True
5672,2026-01,Country A,Basic,Organic,1,True
5672,2026-01,Country A,Basic,Organic,2,True
5672,2026-01,Country A,Basic,Organic,3,True
5672,2026-01,Country A,Basic,Organic,4,False
5673,2026-01,Country A,Basic,Partnership,0,True
5673,2026-01,Country A,Basic,Partnership,1,True
5673,2026-01,Country A,Basic,Partnership,2,True
5673,2026-01,Country A,Basic,Partnership,3,True
5673,2026-01,Country A,Basic,Partnership,4,False
5674,2026-01,Country B,Basic,Organic,0,True
5674,2026-01,Country B,Basic,Organic,1,True
5674,2026-01,Country B,Basic,Organic,2,True
5674,2026-01,Country B,Basic,Organic,3,True
5674,2026-01,Country B,Basic,Organic,4,False
5675,2026-01,Country A,Basic,Organic,0,True
5675,2026-01,Country A,Basic,Organic,1,True
5675,2026-01,Country A,Basic,Organic,2,True
5675,2026-01,Country A,Basic,Organic,3,True
5675,2026-01,Country A,Basic,Organic,4,True
5676,2026-01,Country A,Basic,Referral,0,True
5676,2026-01,Country A,Basic,Referral,1,True
5676,2026-01,Country A,Basic,Referral,2,True
5676,2026-01,Country A,Basic,Referral,3,True
5676,2026-01,Country A,Basic,Referral,4,True
5677,2026-01,Country A,Basic,Organic,0,True
5677,2026-01,Country A,Basic,Organic,1,True
5677,2026-01,Country A,Basic,Organic,2,True
5677,2026-01,Country A,Basic,Organic,3,True
5677,2026-01,Country A,Basic,Organic,4,True
5678,2026-01,Country B,Basic,Partnership,0,True
5678,2026-01,Country B,Basic,Partnership,1,True
5678,2026-01,Country B,Basic,Partnership,2,True
5678,2026-01,Country B,Basic,Partnership,3,True
5678,2026-01,Country B,Basic,Partnership,4,True
5679,2026-01,Country B,Premium,Organic,0,True
5679,2026-01,Country B,Premium,Organic,1,True
5679,2026-01,Country B,Premium,Organic,2,True
5679,2026-01,Country B,Premium,Organic,3,True
5679,2026-01,Country B,Premium,Organic,4,True
5680,2026-01,Country B,Premium,Referral,0,True
5680,2026-01,Country B,Premium,Referral,1,False
5680,2026-01,Country B,Premium,Referral,2,False
5680,2026-01,Country B,Premium,Referral,3,False
5680,2026-01,Country B,Premium,Referral,4,False
5681,2026-01,Country A,Basic,Organic,0,True
5681,2026-01,Country A,Basic,Organic,1,True
5681,2026-01,Country A,Basic,Organic,2,False
5681,2026-01,Country A,Basic,Organic,3,False
5681,2026-01,Country A,Basic,Organic,4,False
5682,2026-01,Country B,Basic,Organic,0,True
5682,2026-01,Country B,Basic,Organic,1,True
5682,2026-01,Country B,Basic,Organic,2,True
5682,2026-01,Country B,Basic,Organic,3,True
5682,2026-01,Country B,Basic,Organic,4,True
5683,2026-01,Country A,Premium,Referral,0,True
5683,2026-01,Country A,Premium,Referral,1,True
5683,2026-01,Country A,Premium,Referral,2,True
5683,2026-01,Country A,Premium,Referral,3,True
5683,2026-01,Country A,Premium,Referral,4,True
5684,2026-01,Country A,Basic,Paid,0,True
5684,2026-01,Country A,Basic,Paid,1,False
5684,2026-01,Country A,Basic,Paid,2,False
5684,2026-01,Country A,Basic,Paid,3,False
5684,2026-01,Country A,Basic,Paid,4,False
5685,2026-01,Country C,Basic,Paid,0,True
5685,2026-01,Country C,Basic,Paid,1,True
5685,2026-01,Country C,Basic,Paid,2,True
5685,2026-01,Country C,Basic,Paid,3,False
5685,2026-01,Country C,Basic,Paid,4,False
5686,2026-01,Country C,Basic,Paid,0,True
5686,2026-01,Country C,Basic,Paid,1,True
5686,2026-01,Country C,Basic,Paid,2,True
5686,2026-01,Country C,Basic,Paid,3,True
5686,2026-01,Country C,Basic,Paid,4,True
5687,2026-01,Country B,Basic,Paid,0,True
5687,2026-01,Country B,Basic,Paid,1,True
5687,2026-01,Country B,Basic,Paid,2,True
5687,2026-01,Country B,Basic,Paid,3,False
5687,2026-01,Country B,Basic,Paid,4,False
5688,2026-01,Country B,Basic,Referral,0,True
5688,2026-01,Country B,Basic,Referral,1,True
5688,2026-01,Country B,Basic,Referral,2,True
5688,2026-01,Country B,Basic,Referral,3,False
5688,2026-01,Country B,Basic,Referral,4,False
5689,2026-01,Country A,Basic,Paid,0,True
5689,2026-01,Country A,Basic,Paid,1,True
5689,2026-01,Country A,Basic,Paid,2,True
5689,2026-01,Country A,Basic,Paid,3,True
5689,2026-01,Country A,Basic,Paid,4,True
5690,2026-01,Country A,Basic,Partnership,0,True
5690,2026-01,Country A,Basic,Partnership,1,True
5690,2026-01,Country A,Basic,Partnership,2,True
5690,2026-01,Country A,Basic,Partnership,3,True
5690,2026-01,Country A,Basic,Partnership,4,False
5691,2026-01,Country B,Basic,Organic,0,True
5691,2026-01,Country B,Basic,Organic,1,True
5691,2026-01,Country B,Basic,Organic,2,True
5691,2026-01,Country B,Basic,Organic,3,True
5691,2026-01,Country B,Basic,Organic,4,False
5692,2026-01,Country A,Premium,Paid,0,True
5692,2026-01,Country A,Premium,Paid,1,True
5692,2026-01,Country A,Premium,Paid,2,True
5692,2026-01,Country A,Premium,Paid,3,True
5692,2026-01,Country A,Premium,Paid,4,True
5693,2026-01,Country A,Basic,Referral,0,True
5693,2026-01,Country A,Basic,Referral,1,True
5693,2026-01,Country A,Basic,Referral,2,True
5693,2026-01,Country A,Basic,Referral,3,True
5693,2026-01,Country A,Basic,Referral,4,True
5694,2026-01,Country B,Basic,Referral,0,True
5694,2026-01,Country B,Basic,Referral,1,True
5694,2026-01,Country B,Basic,Referral,2,True
5694,2026-01,Country B,Basic,Referral,3,True
5694,2026-01,Country B,Basic,Referral,4,True
